멤버 id,id,사용 금액,사용 시간,결제 내역,결제 장소 (가맹점 여부),할부 여부,할부 개월,할부 무/유이자 여부,거래 상태 (승인 / 취소),해외 결제,업종 카테고리,결제 방식 (온/오프라인)
1,60047,22851,2024-04-08 18:49,쿠팡이츠,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60048,21383,2024-04-08 21:32,배달의민족,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60049,4827,2024-04-09 10:17,스타벅스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60050,6269,2024-04-09 12:36,스타벅스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60051,9793,2024-04-09 13:01,CU,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60052,12463,2024-04-09 13:21,서브웨이,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60053,4857,2024-04-09 18:44,이디야,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60054,5309,2024-04-10 11:31,투썸플레이스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60055,8964,2024-04-10 13:57,서브웨이,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60056,10341,2024-04-10 14:42,서브웨이,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60057,7127,2024-04-10 15:07,투썸플레이스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60058,15521,2024-04-10 21:33,쿠팡이츠,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60059,34285,2024-04-10 21:58,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60060,22961,2024-04-10 22:17,배달의민족,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60061,4602,2024-04-11 16:27,스타벅스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60062,10440,2024-04-11 16:27,서브웨이,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60063,22325,2024-04-11 18:12,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60064,1250,2024-04-11 22:50,시내버스,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60065,11397,2024-04-12 09:42,서브웨이,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60066,5527,2024-04-12 13:45,스타벅스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60067,4874,2024-04-12 19:23,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60068,24084,2024-04-12 21:04,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60069,29761,2024-04-12 22:45,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60070,34439,2024-04-12 22:58,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60071,10545,2024-04-13 13:52,맥도날드,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60072,5859,2024-04-13 16:09,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60073,5292,2024-04-13 17:52,투썸플레이스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60074,1250,2024-04-13 20:48,시내버스,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60075,16281,2024-04-13 22:35,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60076,6608,2024-04-13 23:35,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60077,5603,2024-04-14 11:54,투썸플레이스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60078,4154,2024-04-14 16:17,이디야,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60079,1328,2024-04-14 20:17,지하철,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60080,6898,2024-04-14 20:23,CU,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60081,23542,2024-04-14 21:37,쿠팡이츠,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60082,6141,2024-04-14 22:02,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60083,7080,2024-04-15 09:15,카카오택시,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60084,9559,2024-04-15 15:44,서브웨이,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60085,29873,2024-04-15 18:52,배달의민족,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60086,4936,2024-04-15 21:59,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60087,6265,2024-04-16 13:17,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60088,5926,2024-04-16 15:45,투썸플레이스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60089,23505,2024-04-16 16:38,쿠팡,Y,N,0,-,승인,N,쇼핑,온라인 - 카카오페이
1,60090,11033,2024-04-16 16:57,서브웨이,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60091,6898,2024-04-17 12:41,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60092,4666,2024-04-17 13:40,이디야,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60093,4109,2024-04-17 15:37,이디야,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60094,7046,2024-04-17 17:20,맥도날드,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60095,5714,2024-04-17 19:44,약국,Y,N,0,-,승인,N,의료,오프라인 - 삼성페이
1,60096,6467,2024-04-17 21:08,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60097,7666,2024-04-17 22:28,내과,Y,N,0,-,승인,N,의료,온라인 - 카카오페이
1,60098,1250,2024-04-18 11:07,시내버스,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60099,7926,2024-04-18 12:42,CU,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60100,1427,2024-04-18 13:03,지하철,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60101,6392,2024-04-18 16:19,GS25,Y,N,0,-,승인,N,쇼핑,온라인 - 카카오페이
1,60102,20757,2024-04-18 20:36,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60103,9418,2024-04-19 09:47,맥도날드,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60104,27959,2024-04-19 13:47,쿠팡,Y,N,0,-,승인,N,쇼핑,오프라인 - 삼성페이
1,60105,7236,2024-04-19 16:05,내과,Y,N,0,-,승인,N,의료,온라인 - 카카오페이
1,60106,6305,2024-04-19 16:25,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60107,4910,2024-04-19 17:00,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60108,27272,2024-04-19 20:44,쿠팡이츠,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60109,1250,2024-04-20 10:17,시내버스,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60110,12715,2024-04-20 11:40,맥도날드,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60111,27228,2024-04-20 19:27,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60112,1337,2024-04-20 20:22,지하철,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60113,1443,2024-04-20 20:31,지하철,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60114,25860,2024-04-20 21:58,쿠팡이츠,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60115,1250,2024-04-21 10:31,시내버스,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60116,9331,2024-04-21 12:46,서브웨이,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60117,4531,2024-04-21 16:28,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60118,25201,2024-04-21 19:56,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60119,19688,2024-04-21 22:16,배달의민족,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60120,1250,2024-04-21 22:56,시내버스,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60121,8846,2024-04-22 11:46,CU,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60122,6506,2024-04-22 12:41,카카오택시,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60123,6222,2024-04-22 13:32,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60124,4826,2024-04-22 16:17,이디야,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60125,6356,2024-04-22 23:56,카카오택시,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60126,5043,2024-04-23 10:33,CU,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60127,7582,2024-04-23 11:36,맥도날드,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60128,7609,2024-04-23 13:27,맥도날드,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60129,10873,2024-04-23 22:04,내과,Y,N,0,-,승인,N,의료,오프라인 - 삼성페이
1,60130,13817,2024-04-23 22:21,내과,Y,N,0,-,승인,N,의료,오프라인 - 삼성페이
1,60131,8121,2024-04-24 13:31,맥도날드,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60132,5024,2024-04-24 16:06,스타벅스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60133,4620,2024-04-24 17:26,이디야,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60134,1250,2024-04-24 18:30,시내버스,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60135,42674,2024-04-25 09:57,쿠팡,Y,N,0,-,승인,N,쇼핑,오프라인 - 삼성페이
1,60136,1250,2024-04-25 11:28,시내버스,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60137,22584,2024-04-25 23:08,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60138,16143,2024-04-25 23:16,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60139,5754,2024-04-26 11:00,투썸플레이스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60140,5538,2024-04-26 11:41,CU,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60141,6730,2024-04-26 13:14,CU,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60142,21686,2024-04-26 19:08,쿠팡이츠,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60143,28540,2024-04-26 19:58,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60144,11158,2024-04-27 09:03,쿠팡,Y,N,0,-,승인,N,쇼핑,오프라인 - 삼성페이
1,60145,3762,2024-04-27 11:07,이디야,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60146,5070,2024-04-27 12:06,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60147,12691,2024-04-27 18:57,카카오택시,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60148,17729,2024-04-27 22:30,쿠팡이츠,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60149,22102,2024-04-27 23:18,배달의민족,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60150,1364,2024-04-28 08:29,지하철,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60151,6612,2024-04-28 14:06,투썸플레이스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60152,5340,2024-04-28 17:21,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60153,1250,2024-04-28 20:48,시내버스,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60154,4507,2024-04-29 08:38,스타벅스,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60155,11248,2024-04-29 13:05,카카오택시,Y,N,0,-,승인,N,교통,오프라인 - 삼성페이
1,60156,4578,2024-04-29 15:03,스타벅스,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
1,60157,3394,2024-04-29 15:20,약국,Y,N,0,-,승인,N,의료,오프라인 - 삼성페이
1,60158,11046,2024-04-29 16:56,서브웨이,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60159,3694,2024-04-30 11:31,이디야,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60160,4732,2024-04-30 15:14,이디야,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60161,1250,2024-04-30 16:38,시내버스,Y,N,0,-,승인,N,교통,온라인 - 카카오페이
1,60162,10362,2024-04-30 18:04,내과,Y,N,0,-,승인,N,의료,온라인 - 카카오페이
1,60163,7480,2024-04-30 18:17,약국,Y,N,0,-,승인,N,의료,온라인 - 카카오페이
1,60164,25372,2024-04-30 21:42,쿠팡이츠,Y,N,0,-,승인,N,식비,오프라인 - 삼성페이
1,60165,30666,2024-04-30 23:18,배달의민족,Y,N,0,-,승인,N,식비,온라인 - 카카오페이
