id,user_id,amount,transaction_time,description,merchant_name,is_installment,installment_months,is_interest_free,status,is_overseas,category,payment_channel
19,26,26900,2026-01-01 11:47:27,학습비 결제,온라인강의,False,0,False,APPROVED,False,교육,OFFLINE
20,66,2900,2026-01-01 11:57:04,경조사비,경조사비,False,0,False,APPROVED,False,사교,OFFLINE
21,7,6000,2026-01-01 12:02:46,생활 쇼핑 결제,다이소,False,0,False,APPROVED,False,쇼핑,OFFLINE
22,87,4200,2026-01-01 12:04:58,온라인 쇼핑 결제,무신사,False,0,False,APPROVED,False,쇼핑,ONLINE
23,59,14300,2026-01-01 12:09:30,외식/배달 결제,서울-서초구 동네한식당,False,0,False,APPROVED,False,식비,OFFLINE
24,28,7800,2026-01-01 12:11:28,경조사비,경조사비,False,0,False,APPROVED,False,사교,OFFLINE
25,76,45000,2026-01-01 12:13:21,온라인 쇼핑 결제,무신사,False,0,False,APPROVED,False,쇼핑,OFFLINE
26,47,1500,2026-01-01 12:13:22,생활 서비스 결제,반려용품점,False,0,False,APPROVED,False,생활,OFFLINE
27,71,23900,2026-01-01 12:16:23,취미/여가 활동 결제,넷플릭스,False,0,False,APPROVED,False,여가,OFFLINE
28,18,17200,2026-01-01 12:20:31,생활 쇼핑 결제,롯데백화점,False,0,False,APPROVED,False,쇼핑,OFFLINE
29,61,14800,2026-01-01 12:29:03,선물 결제,카카오선물하기,False,0,False,APPROVED,False,사교,ONLINE
30,71,14900,2026-01-01 12:36:32,외식/배달 결제,부산-동래구 가족고깃집,False,0,False,APPROVED,False,식비,OFFLINE
31,1,14700,2026-01-01 12:36:37,진료 및 의료비 결제,정형외과,False,0,False,APPROVED,False,의료,OFFLINE
32,92,2700,2026-01-01 12:45:58,외식/배달 결제,서울-성북구 초밥집,False,0,False,APPROVED,False,식비,OFFLINE
33,8,4600,2026-01-01 12:49:46,외식/배달 결제,본죽,False,0,False,APPROVED,False,식비,ONLINE
34,63,12300,2026-01-01 12:50:39,문화생활 결제,CGV,False,0,False,APPROVED,False,여가,ONLINE
35,72,155800,2026-01-01 13:00:30,생활 쇼핑 결제 취소,다이소,False,0,False,CANCELLED,False,쇼핑,ONLINE
36,25,14200,2026-01-01 13:05:02,외식/배달 결제,경기-의정부시 분식집,False,0,False,APPROVED,False,식비,OFFLINE
37,27,7700,2026-01-01 13:08:37,카페 및 디저트 결제,파리바게뜨,False,0,False,APPROVED,False,식비,OFFLINE
38,2,26000,2026-01-01 13:10:00,카페 및 디저트 결제,이디야커피,False,0,False,APPROVED,False,식비,OFFLINE
39,17,14100,2026-01-01 13:16:27,외식/배달 결제,BHC치킨,False,0,False,APPROVED,False,식비,OFFLINE
40,97,56300,2026-01-01 13:17:03,온라인 쇼핑 결제,쿠팡,False,0,False,APPROVED,False,쇼핑,OFFLINE
41,42,14400,2026-01-01 13:19:20,카페 및 디저트 결제,스타벅스,False,0,False,APPROVED,False,식비,OFFLINE
42,21,265200,2026-01-01 13:19:29,과소비-의료비 부담 / 일시불,종합병원,False,0,False,APPROVED,False,의료,OFFLINE
43,1,8400,2026-01-01 13:21:01,생활 쇼핑 결제,올리브영,False,0,False,APPROVED,False,쇼핑,OFFLINE
44,23,1800,2026-01-01 13:31:07,생활 서비스 결제,반려용품점,False,0,False,APPROVED,False,생활,OFFLINE
45,57,35600,2026-01-01 13:38:50,마트 장보기,홈플러스,False,0,False,APPROVED,False,쇼핑,OFFLINE
46,79,4000,2026-01-01 13:44:20,선물 결제,카카오선물하기,False,0,False,APPROVED,False,사교,OFFLINE
47,31,6700,2026-01-01 13:46:31,해외 숙박/여행 결제,Booking.com,False,0,False,APPROVED,True,해외,ONLINE
48,62,19000,2026-01-01 13:47:06,외식/배달 결제,BHC치킨,False,0,False,APPROVED,False,식비,OFFLINE
49,9,10100,2026-01-01 13:47:24,카페 및 디저트 결제 취소,스타벅스,False,0,False,CANCELLED,False,식비,OFFLINE
50,96,31500,2026-01-01 13:58:43,생활 쇼핑 결제,다이소,False,0,False,APPROVED,False,쇼핑,OFFLINE
51,25,12400,2026-01-01 14:09:25,온라인 쇼핑 결제,네이버페이,False,0,False,APPROVED,False,쇼핑,ONLINE
52,53,22300,2026-01-01 14:21:30,검진 관련 결제,건강검진센터,False,0,False,APPROVED,False,의료,OFFLINE
53,55,461400,2026-01-01 14:21:57,과소비-교육/자기계발 과다 / 무이자 12개월 할부,어학원,True,12,True,APPROVED,False,교육,ONLINE
54,95,38100,2026-01-01 14:25:17,온라인 쇼핑 결제,쿠팡,False,0,False,APPROVED,False,쇼핑,OFFLINE
55,66,1400,2026-01-01 14:33:57,미용 서비스 결제,부산-부산진구 미용실,False,0,False,APPROVED,False,생활,ONLINE
56,74,6600,2026-01-01 14:35:19,취미/여가 활동 결제,노래방,False,0,False,APPROVED,False,여가,OFFLINE
57,67,61800,2026-01-01 14:54:22,온라인 쇼핑 결제,쿠팡,True,6,False,APPROVED,False,쇼핑,OFFLINE
58,95,8600,2026-01-01 15:03:48,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,OFFLINE
59,52,28600,2026-01-01 15:12:21,온라인 쇼핑 결제,11번가,False,0,False,APPROVED,False,쇼핑,OFFLINE
60,50,82900,2026-01-01 15:23:34,온라인 쇼핑 결제,무신사,False,0,False,APPROVED,False,쇼핑,ONLINE
61,41,60100,2026-01-01 15:30:49,도서 구매,YES24,False,0,False,APPROVED,False,교육,OFFLINE
62,1,24500,2026-01-01 15:30:49,생활 서비스 결제 취소,문구점,False,0,False,CANCELLED,False,생활,OFFLINE
63,79,5400,2026-01-01 15:41:45,학습비 결제,온라인강의,False,0,False,APPROVED,False,교육,ONLINE
64,8,6700,2026-01-01 15:45:03,취미/여가 활동 결제,노래방,False,0,False,APPROVED,False,여가,OFFLINE
65,3,49800,2026-01-01 15:46:36,생활 쇼핑 결제 취소,롯데백화점,True,6,True,CANCELLED,False,쇼핑,OFFLINE
66,95,26100,2026-01-01 15:49:15,마트 장보기,대구-달성군 동네마트,False,0,False,APPROVED,False,쇼핑,OFFLINE
67,38,32700,2026-01-01 16:01:13,마트 장보기,전북-고창군 동네마트,False,0,False,APPROVED,False,쇼핑,OFFLINE
68,58,83000,2026-01-01 16:05:18,마트 장보기,홈플러스,False,0,False,APPROVED,False,쇼핑,OFFLINE
69,12,33900,2026-01-01 16:10:00,모임/사교 지출,가족외식,False,0,False,APPROVED,False,사교,OFFLINE
70,5,14600,2026-01-01 16:12:00,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,ONLINE
71,36,61200,2026-01-01 16:13:16,도서 구매,YES24,False,0,False,APPROVED,False,교육,ONLINE
72,41,51300,2026-01-01 16:18:14,미용 서비스 결제,광주-남구 미용실,False,0,False,APPROVED,False,생활,OFFLINE
73,33,27300,2026-01-01 16:54:45,약국 결제,강원-원주시 동네약국,False,0,False,APPROVED,False,의료,ONLINE
74,80,13900,2026-01-01 17:02:21,모임/사교 지출,친구와카페,False,0,False,APPROVED,False,사교,OFFLINE
75,18,72600,2026-01-01 17:08:04,온라인 쇼핑 결제,네이버페이,False,0,False,APPROVED,False,쇼핑,OFFLINE
76,49,15500,2026-01-01 17:21:39,온라인 쇼핑 결제,11번가,False,0,False,APPROVED,False,쇼핑,ONLINE
77,66,2600,2026-01-01 17:23:06,모임/사교 지출,모임회비,False,0,False,APPROVED,False,사교,OFFLINE
78,49,15500,2026-01-01 17:34:18,생활 쇼핑 결제,롯데백화점,False,0,False,APPROVED,False,쇼핑,ONLINE
79,95,19200,2026-01-01 17:37:42,학습비 결제,학원비,False,0,False,APPROVED,False,교육,ONLINE
80,100,14900,2026-01-01 18:00:22,카페 및 디저트 결제,이디야커피,False,0,False,APPROVED,False,식비,OFFLINE
81,93,456400,2026-01-01 18:01:11,과소비-해외/직구 지출 / 유이자 12개월 할부,iHerb,True,12,False,APPROVED,True,해외,ONLINE
82,78,41100,2026-01-01 18:01:30,외식/배달 결제,본죽,False,0,False,APPROVED,False,식비,OFFLINE
83,56,37000,2026-01-01 18:03:10,학습비 결제,어학원,False,0,False,APPROVED,False,교육,OFFLINE
84,17,51300,2026-01-01 18:03:38,주유 및 차량 유지,GS칼텍스,False,0,False,APPROVED,False,교통,OFFLINE
85,25,43600,2026-01-01 18:08:58,진료 및 의료비 결제,내과의원,False,0,False,APPROVED,False,의료,OFFLINE
86,67,30000,2026-01-01 18:10:30,생활 쇼핑 결제,올리브영,False,0,False,APPROVED,False,쇼핑,ONLINE
87,91,19200,2026-01-01 18:13:11,온라인 쇼핑 결제,네이버페이,False,0,False,APPROVED,False,쇼핑,OFFLINE
88,20,1300,2026-01-01 18:14:05,외식/배달 결제,기흥구 동네한식당,False,0,False,APPROVED,False,식비,OFFLINE
89,2,53700,2026-01-01 18:16:40,고속도로 통행료,하이패스,False,0,False,APPROVED,False,교통,OFFLINE
90,63,12700,2026-01-01 18:19:52,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,ONLINE
91,42,18800,2026-01-01 18:20:02,외식/배달 결제,BHC치킨,False,0,False,APPROVED,False,식비,OFFLINE
92,50,7800,2026-01-01 18:20:21,카페 및 디저트 결제,파리바게뜨,False,0,False,APPROVED,False,식비,OFFLINE
93,15,17100,2026-01-01 18:21:42,외식/배달 결제,BBQ치킨,False,0,False,APPROVED,False,식비,OFFLINE
94,48,8600,2026-01-01 18:26:40,미용 서비스 결제,경상북-고령군 미용실,False,0,False,APPROVED,False,생활,OFFLINE
95,34,2000,2026-01-01 18:29:51,편의점 식료품 결제,세븐일레븐,False,0,False,APPROVED,False,식비,OFFLINE
96,85,1200,2026-01-01 18:30:01,카페 및 디저트 결제,스타벅스,False,0,False,APPROVED,False,식비,OFFLINE
97,86,4700,2026-01-01 18:31:37,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,OFFLINE
98,75,25200,2026-01-01 18:33:59,외식/배달 결제,서울-강서구 가족고깃집,False,0,False,APPROVED,False,식비,OFFLINE
99,91,12700,2026-01-01 18:38:48,온라인 쇼핑 결제,무신사,False,0,False,APPROVED,False,쇼핑,OFFLINE
100,5,7900,2026-01-01 18:39:50,취미/여가 활동 결제,노래방,False,0,False,APPROVED,False,여가,ONLINE
101,4,15600,2026-01-01 18:47:41,외식/배달 결제,서울-광진구 분식집,False,0,False,APPROVED,False,식비,OFFLINE
102,41,29900,2026-01-01 18:51:20,카페 및 디저트 결제,파리바게뜨,False,0,False,APPROVED,False,식비,OFFLINE
103,3,44200,2026-01-01 18:52:43,외식/배달 결제,경기-남양주시 동네한식당,False,0,False,APPROVED,False,식비,OFFLINE
104,50,18300,2026-01-01 18:56:50,온라인 쇼핑 결제,11번가,False,0,False,APPROVED,False,쇼핑,ONLINE
105,84,23400,2026-01-01 18:58:07,외식/배달 결제,맘스터치,False,0,False,APPROVED,False,식비,OFFLINE
106,34,1400,2026-01-01 19:00:01,외식/배달 결제,원미구 가족고깃집,False,0,False,APPROVED,False,식비,OFFLINE
107,55,65800,2026-01-01 19:07:18,검진 관련 결제,건강검진센터,False,0,False,APPROVED,False,의료,OFFLINE
108,52,15000,2026-01-01 19:10:12,카페 및 디저트 결제,파리바게뜨,False,0,False,APPROVED,False,식비,ONLINE
109,90,12600,2026-01-01 19:11:41,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,ONLINE
110,4,15900,2026-01-01 19:26:15,편의점 식료품 결제,세븐일레븐,False,0,False,APPROVED,False,식비,OFFLINE
111,2,10600,2026-01-01 19:26:31,외식/배달 결제,전북-부안군 가족고깃집,False,0,False,APPROVED,False,식비,OFFLINE
112,57,58400,2026-01-01 19:26:49,주유 및 차량 유지,현대오일뱅크,False,0,False,APPROVED,False,교통,OFFLINE
113,64,415600,2026-01-01 19:29:11,과소비-여행/숙박 지출 / 유이자 3개월 할부,렌터카,True,3,False,APPROVED,False,여가,ONLINE
114,19,25500,2026-01-01 19:30:37,카페 및 디저트 결제,파리바게뜨,False,0,False,APPROVED,False,식비,OFFLINE
115,41,1400,2026-01-01 19:30:39,주유 및 차량 유지,현대오일뱅크,False,0,False,APPROVED,False,교통,OFFLINE
116,78,51200,2026-01-01 19:31:21,해외 숙박/여행 결제,Agoda,False,0,False,APPROVED,True,해외,ONLINE
117,9,24900,2026-01-01 19:42:17,생활 쇼핑 결제,롯데백화점,False,0,False,APPROVED,False,쇼핑,ONLINE
118,81,7400,2026-01-01 19:46:15,외식/배달 결제,대전-유성구 분식집,False,0,False,APPROVED,False,식비,OFFLINE
119,3,23600,2026-01-01 19:48:28,편의점 식료품 결제,GS25,False,0,False,APPROVED,False,식비,OFFLINE
120,33,40200,2026-01-01 19:48:38,외식/배달 결제,강원-원주시 분식집,False,0,False,APPROVED,False,식비,OFFLINE
121,84,35300,2026-01-01 19:49:34,생활 쇼핑 결제,올리브영,False,0,False,APPROVED,False,쇼핑,OFFLINE
122,56,40900,2026-01-01 19:51:22,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,OFFLINE
123,26,12500,2026-01-01 19:52:50,마트 장보기,홈플러스,True,3,False,APPROVED,False,쇼핑,OFFLINE
124,5,4800,2026-01-01 19:59:56,외식/배달 결제,맘스터치,False,0,False,APPROVED,False,식비,OFFLINE
125,2,55700,2026-01-01 19:59:56,도서 구매,교보문고,False,0,False,APPROVED,False,교육,OFFLINE
126,15,27100,2026-01-01 20:00:56,외식/배달 결제,본죽,False,0,False,APPROVED,False,식비,OFFLINE
127,48,12600,2026-01-01 20:10:03,외식/배달 결제,본죽,False,0,False,APPROVED,False,식비,OFFLINE
128,58,53700,2026-01-01 20:16:25,온라인 쇼핑 결제,쿠팡,False,0,False,APPROVED,False,쇼핑,ONLINE
129,89,30600,2026-01-01 20:18:36,생활 쇼핑 결제,올리브영,False,0,False,APPROVED,False,쇼핑,ONLINE
130,60,1400,2026-01-01 20:18:54,진료 및 의료비 결제,한의원,False,0,False,APPROVED,False,의료,OFFLINE
131,45,20600,2026-01-01 20:22:49,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,ONLINE
132,87,1300,2026-01-01 20:24:45,편의점 식료품 결제,세븐일레븐,False,0,False,APPROVED,False,식비,OFFLINE
133,71,20700,2026-01-01 20:25:00,마트 장보기,홈플러스,False,0,False,APPROVED,False,쇼핑,OFFLINE
134,52,37200,2026-01-01 20:26:14,마트 장보기,서울-강서구 동네마트,False,0,False,APPROVED,False,쇼핑,ONLINE
135,61,72600,2026-01-01 20:28:25,고속도로 통행료,하이패스,False,0,False,APPROVED,False,교통,OFFLINE
136,99,235700,2026-01-01 20:29:14,과소비-교육/자기계발 과다 / 일시불,자격증응시료,False,0,False,APPROVED,False,교육,ONLINE
137,8,5100,2026-01-01 20:31:28,편의점 식료품 결제,세븐일레븐,False,0,False,APPROVED,False,식비,OFFLINE
138,61,20500,2026-01-01 20:32:42,온라인 쇼핑 결제,11번가,False,0,False,APPROVED,False,쇼핑,OFFLINE
139,52,7900,2026-01-01 20:37:30,외식/배달 결제,김밥천국,False,0,False,APPROVED,False,식비,OFFLINE
140,49,2700,2026-01-01 20:38:22,외식/배달 결제,경기-양주시 분식집,False,0,False,APPROVED,False,식비,OFFLINE
141,50,114700,2026-01-01 20:39:25,검진 관련 결제,건강검진센터,False,0,False,APPROVED,False,의료,OFFLINE
142,51,75000,2026-01-01 20:39:39,온라인 쇼핑 결제,네이버페이,False,0,False,APPROVED,False,쇼핑,ONLINE
143,17,49400,2026-01-01 20:41:21,자격증 응시료,자격증응시료,False,0,False,APPROVED,False,교육,ONLINE
144,96,17500,2026-01-01 20:41:32,편의점 식료품 결제,세븐일레븐,False,0,False,APPROVED,False,식비,OFFLINE
145,50,409200,2026-01-01 20:48:17,과소비-교육/자기계발 과다 / 일시불,어학원,False,0,False,APPROVED,False,교육,ONLINE
146,84,9000,2026-01-01 20:48:47,운동/휴식 지출,헬스장,False,0,False,APPROVED,False,여가,OFFLINE
147,83,2600,2026-01-01 20:52:54,주유 및 차량 유지,현대오일뱅크,False,0,False,APPROVED,False,교통,ONLINE
148,38,36600,2026-01-01 20:55:51,학습비 결제,어학원,False,0,False,APPROVED,False,교육,OFFLINE
149,62,3900,2026-01-01 20:56:14,외식/배달 결제,경상남-통영시 가족고깃집,False,0,False,APPROVED,False,식비,OFFLINE
150,66,1000,2026-01-01 20:57:48,카페 및 디저트 결제,스타벅스,False,0,False,APPROVED,False,식비,OFFLINE
151,48,16500,2026-01-01 21:04:37,진료 및 의료비 결제,정형외과,False,0,False,APPROVED,False,의료,OFFLINE
152,33,4000,2026-01-01 21:05:06,대중교통/택시 이용,카카오T,False,0,False,APPROVED,False,교통,OFFLINE
153,85,1800,2026-01-01 21:06:21,카페 및 디저트 결제,파리바게뜨,False,0,False,APPROVED,False,식비,OFFLINE
154,40,11500,2026-01-01 21:07:01,외식/배달 결제,BHC치킨,False,0,False,APPROVED,False,식비,ONLINE
155,5,7900,2026-01-01 21:13:00,외식/배달 결제,광주-북구 가족고깃집,False,0,False,APPROVED,False,식비,ONLINE
156,19,42200,2026-01-01 21:18:28,대중교통/택시 이용,서울교통공사,False,0,False,APPROVED,False,교통,OFFLINE
157,23,1800,2026-01-01 21:21:58,외식/배달 결제,BBQ치킨,False,0,False,APPROVED,False,식비,OFFLINE
158,83,14400,2026-01-01 21:22:43,주유 및 차량 유지,SK에너지,False,0,False,APPROVED,False,교통,OFFLINE
159,45,10300,2026-01-01 21:22:49,외식/배달 결제,경상남-거제시 동네한식당,False,0,False,APPROVED,False,식비,OFFLINE
160,23,3700,2026-01-01 21:23:15,자격증 응시료,자격증응시료,False,0,False,APPROVED,False,교육,OFFLINE
161,88,14200,2026-01-01 21:25:16,주유 및 차량 유지,GS칼텍스,False,0,False,APPROVED,False,교통,OFFLINE
162,66,2400,2026-01-01 21:28:05,모임/사교 지출,가족외식,False,0,False,APPROVED,False,사교,OFFLINE
163,28,3500,2026-01-01 21:30:12,편의점 식료품 결제,세븐일레븐,False,0,False,APPROVED,False,식비,OFFLINE
164,15,40100,2026-01-01 21:32:45,온라인 쇼핑 결제,네이버페이,True,3,True,APPROVED,False,쇼핑,OFFLINE
165,29,1000,2026-01-01 21:37:18,외식/배달 결제,본죽,False,0,False,APPROVED,False,식비,OFFLINE
166,40,13700,2026-01-01 21:37:58,외식/배달 결제,맘스터치,False,0,False,APPROVED,False,식비,OFFLINE
167,51,103100,2026-01-01 21:37:58,온라인 쇼핑 결제,11번가,True,3,True,APPROVED,False,쇼핑,OFFLINE
168,14,14200,2026-01-01 21:48:31,학습비 결제,어학원,False,0,False,APPROVED,False,교육,ONLINE
169,61,4500,2026-01-01 21:54:41,카페 및 디저트 결제,이디야커피,False,0,False,APPROVED,False,식비,OFFLINE
170,58,31700,2026-01-01 21:57:55,카페 및 디저트 결제 취소,이디야커피,False,0,False,CANCELLED,False,식비,OFFLINE
171,53,30500,2026-01-01 21:58:44,철도/버스 이용,코레일,False,0,False,APPROVED,False,교통,OFFLINE
172,13,44700,2026-01-01 22:00:22,외식/배달 결제,BBQ치킨,False,0,False,APPROVED,False,식비,OFFLINE
173,63,6100,2026-01-01 22:01:33,편의점 식료품 결제 취소,세븐일레븐,False,0,False,CANCELLED,False,식비,OFFLINE
174,2,8000,2026-01-01 22:03:21,경조사비 취소,경조사비,False,0,False,CANCELLED,False,사교,ONLINE
175,85,1000,2026-01-01 22:05:34,외식/배달 결제,광주-광산구 초밥집,False,0,False,APPROVED,False,식비,OFFLINE
176,82,17100,2026-01-01 22:05:51,모임/사교 지출,가족외식,False,0,False,APPROVED,False,사교,ONLINE
177,40,19900,2026-01-01 22:09:45,외식/배달 결제,김밥천국,False,0,False,APPROVED,False,식비,OFFLINE
178,80,35700,2026-01-01 22:16:40,선물 결제,카카오선물하기,False,0,False,APPROVED,False,사교,OFFLINE
179,54,28100,2026-01-01 22:26:38,외식/배달 결제,BBQ치킨,False,0,False,APPROVED,False,식비,OFFLINE
180,51,99400,2026-01-01 22:27:33,온라인 쇼핑 결제,무신사,False,0,False,APPROVED,False,쇼핑,ONLINE
181,72,35700,2026-01-01 22:38:09,생활 쇼핑 결제,올리브영,False,0,False,APPROVED,False,쇼핑,ONLINE
182,9,22700,2026-01-01 23:02:49,운동/휴식 지출,헬스장,False,0,False,APPROVED,False,여가,ONLINE
183,11,3500,2026-01-01 23:03:51,생활 쇼핑 결제,올리브영,False,0,False,APPROVED,False,쇼핑,ONLINE
184,12,4800,2026-01-01 23:14:44,운동/휴식 지출,헬스장,False,0,False,APPROVED,False,여가,OFFLINE
185,33,23200,2026-01-01 23:20:01,선물 결제,카카오선물하기,False,0,False,APPROVED,False,사교,OFFLINE
186,74,15700,2026-01-01 23:21:29,마트 장보기,이마트,False,0,False,APPROVED,False,쇼핑,ONLINE
187,62,38600,2026-01-01 23:22:25,생활 쇼핑 결제,롯데백화점,False,0,False,APPROVED,False,쇼핑,ONLINE
188,77,16100,2026-01-01 23:23:12,해외 숙박/여행 결제,Airbnb,False,0,False,APPROVED,True,해외,ONLINE
189,53,41100,2026-01-01 23:29:19,여행·휴식 결제,캠핑장,False,0,False,APPROVED,False,여가,OFFLINE
190,6,52300,2026-01-01 23:35:55,온라인 쇼핑 결제,네이버페이,False,0,False,APPROVED,False,쇼핑,ONLINE
191,40,24300,2026-01-01 23:49:53,모임/사교 지출,모임회비,False,0,False,APPROVED,False,사교,ONLINE
192,9,8900,2026-01-01 23:50:41,모임/사교 지출,모임회비,False,0,False,APPROVED,False,사교,ONLINE
193,30,22500,2026-01-02 07:20:49,고속도로 통행료,하이패스,False,0,False,APPROVED,False,교통,OFFLINE
194,99,1200,2026-01-02 07:37:42,철도/버스 이용,코레일,False,0,False,APPROVED,False,교통,OFFLINE
195,80,20200,2026-01-02 07:37:47,주유 및 차량 유지,SK에너지,False,0,False,APPROVED,False,교통,OFFLINE
196,57,1500,2026-01-02 07:56:55,주유 및 차량 유지,현대오일뱅크,False,0,False,APPROVED,False,교통,OFFLINE
197,78,14300,2026-01-02 08:01:13,카페 및 디저트 결제,스타벅스,False,0,False,APPROVED,False,식비,OFFLINE
198,28,22000,2026-01-02 08:05:09,주유 및 차량 유지,현대오일뱅크,False,0,False,APPROVED,False,교통,ONLINE
199,2,10100,2026-01-02 08:05:33,외식/배달 결제,전북-부안군 동네한식당,False,0,False,APPROVED,False,식비,OFFLINE
200,72,14200,2026-01-02 08:10:36,외식/배달 결제,BBQ치킨,False,0,False,APPROVED,False,식비,OFFLINE
201,29,2200,2026-01-02 08:14:10,편의점 식료품 결제,CU,False,0,False,APPROVED,False,식비,OFFLINE
202,10,10800,2026-01-02 08:16:26,외식/배달 결제,BHC치킨,False,0,False,APPROVED,False,식비,OFFLINE
203,3,59000,2026-01-02 08:20:07,카페 및 디저트 결제,이디야커피,False,0,False,APPROVED,False,식비,OFFLINE
204,52,13800,2026-01-02 08:21:33,외식/배달 결제,본죽,False,0,False,APPROVED,False,식비,OFFLINE
205,64,25700,2026-01-02 08:27:24,카페 및 디저트 결제,파리바게뜨,False,0,False,APPROVED,False,식비,OFFLINE
206,52,64600,2026-01-02 08:40:58,주유 및 차량 유지,SK에너지,False,0,False,APPROVED,False,교통,OFFLINE
207,89,27600,2026-01-02 08:43:58,고속도로 통행료,하이패스,False,0,False,APPROVED,False,교통,OFFLINE
208,34,16000,2026-01-02 08:48:46,철도/버스 이용,코레일,False,0,False,APPROVED,False,교통,OFFLINE
209,60,1000,2026-01-02 08:50:03,카페 및 디저트 결제,이디야커피,False,0,False,APPROVED,False,식비,OFFLINE
210,73,10000,2026-01-02 08:53:06,외식/배달 결제,영통구 가족고깃집,False,0,False,APPROVED,False,식비,OFFLINE
211,1,7600,2026-01-02 08:57:48,편의점 식료품 결제,CU,False,0,False,APPROVED,False,식비,OFFLINE
212,52,11000,2026-01-02 09:11:37,생활 서비스 결제,문구점,False,0,False,APPROVED,False,생활,OFFLINE
213,10,25100,2026-01-02 09:20:17,학습비 결제,학원비,False,0,False,APPROVED,False,교육,ONLINE
214,1,11000,2026-01-02 09:20:45,주유 및 차량 유지,현대오일뱅크,False,0,False,APPROVED,False,교통,ONLINE
215,59,1000,2026-01-02 09:44:45,대중교통/택시 이용,서울교통공사,False,0,False,APPROVED,False,교통,ONLINE
216,8,8300,2026-01-02 09:54:04,진료 및 의료비 결제,치과의원,False,0,False,APPROVED,False,의료,ONLINE
217,26,26500,2026-01-02 10:32:31,약국 결제,경기-남양주시 동네약국,False,0,False,APPROVED,False,의료,OFFLINE
218,90,4800,2026-01-02 11:01:34,마트 장보기,서울-구로구 동네마트,False,0,False,APPROVED,False,쇼핑,ONLINE
219,74,20000,2026-01-02 11:06:48,자격증 응시료,자격증응시료,False,0,False,APPROVED,False,교육,OFFLINE
220,87,2600,2026-01-02 11:09:42,온라인 쇼핑 결제,쿠팡,False,0,False,APPROVED,False,쇼핑,ONLINE
221,95,415600,2026-01-02 11:13:00,과소비-교육/자기계발 과다 / 일시불,학원비,False,0,False,APPROVED,False,교육,ONLINE
222,2,20800,2026-01-02 11:13:02,미용 서비스 결제,전북-부안군 미용실,False,0,False,APPROVED,False,생활,OFFLINE
223,75,21600,2026-01-02 11:30:17,온라인 쇼핑 결제,11번가,False,0,False,APPROVED,False,쇼핑,OFFLINE
224,48,19500,2026-01-02 11:34:37,온라인 쇼핑 결제,네이버페이,False,0,False,APPROVED,False,쇼핑,OFFLINE
225,25,65900,2026-01-02 11:38:06,모임/사교 지출,가족외식,False,0,False,APPROVED,False,사교,OFFLINE
